username,userid,profile_location,created_at,text,retweet_count,source,coordinates
🐻 Oso🐻,443494030,"Los Angeles, CA",2023-01-20 17:19:53,I love starting my day with a cup of coffee and #TheBadBatch. It’s like morning cartoons but for adults.,0,Twitter for iPhone,
Ariel ☯︎,361463136,LA,2023-01-20 17:18:43,this whole week the guy at Starbucks gave me my ice coffee for free(: except for today bc homie wasn’t working but… https://t.co/rbmHM4ZHyj,0,Twitter for iPhone,
✨kennedy✨,711696341047480320,"Los Angeles, CA",2023-01-20 17:16:48,This is why I just flat out ignore a lot of dm’s because the convo quickly turns to this. DO NOT message me that yo… https://t.co/AjqdkHZCGa,0,Twitter for iPhone,
Juli798686,2824286557,"Los Angeles, CA",2023-01-20 17:15:09,"@alinefortuna2 @VGrubsky ""Uneventful life"" Puahaaaa Let me choke on my coffee https://t.co/3QUXMPmE8G",0,Twitter Web App,
Juliet Bennett Rylah,41393129,"Los Angeles, CA",2023-01-20 17:14:25,@SamWineman I had to quit. I'm supposed to be on a low FODMAP diet that says I can eat an eighth a day... but like.… https://t.co/yn46IGXJW4,0,Twitter Web App,
A.P. Thayer (he/him),748819808230133760,Los Angeles,2023-01-20 17:10:49,@raynayler Never apologize for not wasting coffee! 🤘🏼,0,Twitter for Android,
h. please may i pet your dog? 🏳️‍🌈 kohlrabi,279835507,"Los Angeles, CA",2023-01-20 17:09:09,@NativeTainoPR @supernova_freak Platonic coffee &amp; then BFFs???,0,Twitter Web App,
Mia Hopkins,588975485,Los Angeles,2023-01-20 17:08:59,"Writing letters, reading a book and drinking good coffee after morning drop off. A perfect start to my Friday. https://t.co/WnMCPQUP3T",0,Twitter for iPhone,
iago,142902526,"Los Angeles, CA",2023-01-20 17:08:40,@jamesaguilarjr Hahaha had that covered right after with a coffee🤣,0,Twitter for iPhone,
SurrealSylph,1317387418492760064,Los Angeles,2023-01-20 17:08:09,@MadScientistFF EWH that sounds gross.  I've heard of people putting butter in their coffee though to help fast lon… https://t.co/QcAkRVCbgr,0,Twitter Web App,
MVTTY,1340067153219735552,"Los Angeles, CA",2023-01-20 17:06:12,@robmackx Gm gm and yes coffee first!,0,Twitter for iPhone,
j✨,963880746212474881,"Los Angeles, CA",2023-01-20 17:02:17,@patric650 You’ll get free refills on hot or iced tea and since you’re doing tea and not coffee it only takes 50 st… https://t.co/Eo7wZzEb4J,0,Twitter for iPhone,
Musa,19606246,"Los Angeles, CA",2023-01-20 17:01:10,Look for the individual impact you can easily make everyday instead of trying to change the world. Compliment someo… https://t.co/nsw1lQ6NUW,2,Twitter for iPhone,
bon,1477413834159624193,"Los Angeles, CA",2023-01-20 16:59:54,why did my local Starbucks run out of COFFEE? HUH?,0,Twitter for iPhone,
Never Find Out,50185177,"Los Angeles, CA",2023-01-20 16:57:53,What’s your favorite #coffee  place?  @starbucks or @bluebottlecoffee4527 https://t.co/CtIYKc7uVu via @YouTube… https://t.co/g5U7cI52uI,1,Twitter for iPhone,
"Beverly Hills MDs, Plastic Surgeons",68479359,Beverly Hills,2023-01-20 16:50:33,"Lipstick can be complicated, whether you’re sipping on coffee or eating a snack you ALWAYS try to make sure your li… https://t.co/qN8e5FDKkX",0,LaterMedia,
Chris Orellana,728631900198162432,"Burbank, CA",2023-01-20 16:50:05,"@mattzehner Wifey isn't a big fan either hahaha

She said it tastes like soap. 
Delicious, delicious, soapy coffee. https://t.co/ml9DNXWt8m",0,Twitter for Android,
Nunu 🇸🇻🇦🇷,4306682113,"Los Angeles, CA ",2023-01-20 16:48:03,Did he tell you good morning and buy you coffee or do I have to?,0,Twitter for iPhone,
Pamela,28950852,"Los Angeles, CA",2023-01-20 16:47:12,All I did was ask the receptionist at the hospital to point me to where I can get some coffee and she tells me I re… https://t.co/suABPBgdyO,0,Twitter for iPhone,
HellAphonic Radio Network,1490555224204840962,"West Hollywood, CA",2023-01-20 16:46:06,1 Coffee to go,0,Radio.co now playing,
Dan White,58691643,LA,2023-01-20 16:46:02,"Every writer needs to find a morning writing routine. Here’s mine:

￼6:45  AM: Wake up

￼7 AM: Coffee on

￼7 - 9 AM… https://t.co/OTymItKZaY",44,Twitter for iPhone,
Janet,321583734,"Los Angeles, CA",2023-01-20 16:44:28,@widow_waiting @TheStewBailey My husband always kidded that he wanted to be buried in our back yard so my son built… https://t.co/GeVvVldQ7J,0,Twitter for iPad,
Edwin Garcia,1257025739859333121,"Los Angeles, CA",2023-01-20 16:37:53,"Yes I'm cold, yes I'm drinking iced coffee, no I won't be taking questions at this time.",0,Twitter for iPhone,
meg,734231761,"Los Angeles, CA",2023-01-20 16:37:46,Im a coffee bean typa girl now,0,Twitter for iPhone,
Martin Wong 黃📸 @ Los Angeles,159378305,"Los Angeles, CA",2023-01-20 16:37:23,Coffee? ☕️☕️☕️ https://t.co/OgyixQvyj0,1,Twitter Web App,
Princess Jenny 👸🏻,1541875235842150400,"Los Angeles, CA",2023-01-20 16:35:43,Gm send for coffee,0,Twitter for iPhone,
Dieline,20689597,"Los Angeles, CA",2023-01-20 16:30:59,"The Made Shop designed the packaging system for MOxie, a new coffee shop based in Arizona. The deisgn takes inspira… https://t.co/FwcAvjiotp",0,LaterMedia,
makeitrad,1372377596575412225,"Los Angeles, CA ",2023-01-20 16:28:46,@ApolloDoge You couldn’t have said it better! Coffee!!! ☕️☕️☕️☀️,0,Twitter for iPhone,
BBYMEW,1353003101288972288,"Los Angeles, CA",2023-01-20 16:26:35,"finally discovered why i went no coffee cold turkey this week.. after a quick investigation, it seems that i’am completely out of coffee 😅😂",0,Twitter for iPhone,
James,878585353505984512,"Los Angeles, CA",2023-01-20 16:25:03,@DougPolkVids Nothing but water for drinks.  And coffee no cream no shoogs,0,Twitter for iPhone,
AmyCorreaBell.Eth,26616486,"Los Angeles, CA",2023-01-20 16:24:42,Ayeee enjoying this space while having half Pete’s coffee mixed with Beyond Brew w/oatmilk ♥️✨ https://t.co/5cDgvstpCl,0,Twitter for iPhone,
Dclay🪙,384715612,Los Angeles,2023-01-20 16:24:13,@OofCarnageDoll Coffee!! ☕️ https://t.co/AJjTpuNylE,0,Twitter for iPhone,
dani 💫,801125421756518400,"Los Angeles, CA",2023-01-20 16:23:55,My coffee tastes sooo good this morning 😮‍💨,0,Twitter for iPhone,
Stefani Fryzel,1514421072052908036,"Los Angeles, CA",2023-01-20 16:16:21,"45 minute hiit class. Coffee. Writing ✍🏻 

Happy Friday✨",0,Twitter for iPhone,
dhill🦋,825963296943529985,"Los Angeles, CA",2023-01-20 16:15:21,I’m having a lateeeee morning I need coffee badly,0,Twitter for iPhone,
Craig Bass,1340329722375331842,"Studio City, CA",2023-01-20 16:13:28,@nypost Going to read this after my second cup of coffee.,0,Twitter Web App,
Baby Beast 🏋🏾‍♀️💪🏾,487226395,"Los Angeles, CA",2023-01-20 16:08:58,printers should be available in coffee shops,0,Twitter for iPhone,
Carolina,40340958,"Los Angeles, CA",2023-01-20 16:05:55,"Late late nights hurt more this time around! It’s a coffee, coffee, coffee kind of morning.",0,Twitter for iPhone,
Corin Nemec,619441636,"HOLLYWOOD, CALIFORNIA",2023-01-20 16:05:49,@Ocky777 Coffee and bacon. The smell of a good camping.,0,Twitter for Android,
Ron Placone,24950207,"Los Angeles, CA",2023-01-20 16:05:35,"@jasonmashak Naw, time for coffee soon",0,Twitter for iPhone,
The Kool Ghoul,1373482247467114497,"Burbank, CA",2023-01-20 15:57:18,@candace_nola Good morning! I’m enjoying a iced coffee and a scone myself.,0,Twitter for iPhone,
William Marx,315508745,Sac/LA,2023-01-20 15:49:25,"@melissavcomedy No shame napper here. That 15min snooze really does the trick. Besides, it justifies morning coffee...twice!",0,Twitter Web App,
pat,329909519,LA,2023-01-20 15:47:17,@kruegrrl just haven’t had my coffee yet.,0,Twitter for iPhone,
Nicole of the Damned,551197206,"Los Angeles, CA",2023-01-20 15:46:28,My face card is basically change in a blue Greek pillar coffee cup before 10 am,0,Twitter for iPhone,
Corin Nemec,619441636,"HOLLYWOOD, CALIFORNIA",2023-01-20 15:43:35,"It's official, besides Jamaican #BlueMountain this #Oquendo #CafeHolido from #Spain is the BEST #coffee I have EVER… https://t.co/Y0ysikYqa7",1,Twitter for Android,
Chance! Looking for work!,31488070,Burbank,2023-01-20 15:43:28,Somehow the information that today was Friday got replaced with the Duncan Hills Coffee Jingle from Metalocalypse and that’s honestly fine,0,Twitter Web App,
REAL$PIT,1519162610196787200,"Los Angeles, CA",2023-01-20 15:41:50,@coffee_anytime Bye pancakes,0,Twitter for Android,
SWAAPM,1344057383585259522,"TX, OK, AR, LA",2023-01-20 15:40:41,SWAAPM 2023 Day 2: Starting the day with the Imaging Session and Coffee ☕️ #SWAAPM #SWAAPM2023 @KrystalMKirby https://t.co/hFP6bml1mu,0,Twitter for iPhone,
FREDY ESPINOZA-DINSDALE,15119466,"Los Angeles, CA",2023-01-20 15:38:55,@theurigeller This has happened to me before as well while studying esoteric work in a coffee shop. One second I’m… https://t.co/m7XFQGIU95,0,Twitter for iPhone,
Vara Sky 💎,1030558494028587009,Los Angeles ,2023-01-20 15:32:33,@PepeHatesNFTS @Freytipp1894 @Hasbulla_NFT Yeah! I’m just making coffee ☕️ rn ready to laugh some more. 😂 Bring it! 🐸🤣🙌 #pepehatesnfts,0,Twitter for iPhone,
Steve,1541230592309678080,Los Angeles,2023-01-20 15:30:01,"@TampaJay_ @YouTube I feel it’s Rob Schneider’s greatest work.

And always loved “No Van Halen until after I’ve had… https://t.co/QYeQFWdPDi",0,Twitter Web App,
Yolancé,41082697,"Los Angeles, CA",2023-01-20 15:28:55,No coffee just vibes https://t.co/CoYDGFKajz,0,Twitter for iPhone,
Eric Leja 🇺🇦,1148442889317429250,"Los Angeles, CA",2023-01-20 15:27:41,I used to put a lot of sugar in my coffee. Then I grew up and learned how to drink it black. Sometimes I'd add crea… https://t.co/Pq9SsfsHRH,0,Twitter Web App,
Shant|Շանթ 🇦🇲🏳️‍🌈,857085523998908416,"Glendale, CA",2023-01-20 15:26:29,"I shouldn’t need to block gay transmisandrists before my morning coffee, but here we are.",0,Twitter for iPhone,
Katharine Nyhus ☮️,16615702,LA,2023-01-20 15:22:07,"@NycAuntie That’s a great story! Pastry! And also, I had a pastry with my coffee during this funny bike ride, but I… https://t.co/2PpOsCDQfj",0,Twitter for iPhone,
BrittanyRenee.ETH🕯,1026212602920062976,"Los Angeles, CA",2023-01-20 15:19:29,@Joshua76292542 Gm! Here’s some coffee  🫴 ☕️ you’re going to need it lol,0,Twitter for iPhone,
MOSES CUEVAS,1186755949685395456,"Los Angeles, CA",2023-01-20 15:19:07,GOOD MORNING (BUENOS DIAS) #workhard #friday #inspiration #motivation #coffee #mosescuevas #wisdom #latin #chicano… https://t.co/aKrOlroWVc,0,Twitter for iPhone,
dayaaana,1013601021581357057,"Los Angeles, CA",2023-01-20 15:15:53,Spilled coffee all over myself….happy friday!,0,Twitter for iPhone,
HellAphonic Radio Network,1490555224204840962,"West Hollywood, CA",2023-01-20 15:15:15,4 Coffee to go,0,Radio.co now playing,
New Day 🎥,186463728,"Los Angeles, CA ",2023-01-20 15:14:37,"I want coffee, but I have been off caffeine, liquor, and sugar for so long.",0,Twitter for Android,
Grounds & Hounds Coffee Co.,2183323754,"Los Angeles, CA",2023-01-20 15:12:08,"We’ll bring the coffee, you bring the donuts! 🐶☕️🍩  https://t.co/SPEHvbfvEh https://t.co/CyLmQm6B9T",0,Sprout Social,
#OuttaSpace #BBBL #WTF,1075946099976761344,"Los Angeles, CA",2023-01-20 15:10:17,Pistachio flavor anything is almost as bad as mint and coffee flavored things https://t.co/AtQRqw12GL,0,Twitter for iPhone,
The Object of Art,1056263003627122688,"Los Angeles, California",2023-01-20 15:09:30,"Old Year video rewind from:
The Object of Art

Coffee Break: The Shining “Viewer Mail” Part 1

https://t.co/AcGZm1dqt9",0,Twitter Web App,
Miguel Angel Perez,1404915351960231936,,2023-01-20 15:07:25,This 7Eleven coffee is Coffee-ing,0,Twitter for iPhone,
Michael Peckerar,183974467,"Los Angeles, CA",2023-01-20 15:05:41,@Canes This coffee from @Groundworkcoffe is bangin. That’s something good.,0,Twitter for iPhone,
Laura Kempeneer Van Hoffstratten 🏳️‍🌈,1055207523740016644,"Santa Monica, CA ",2023-01-20 14:58:13,@kittytriplet 48° here in CA just on my first coffee of the day 😀,0,Twitter Web App,
Nae,270102826,"Los Angeles, CA",2023-01-20 14:57:38,"Running on fumes, haven’t had my coffee yet but we made it to Friday 😭🙏🏾",0,Twitter for iPhone,
.,3316389197,"Los Angeles, CA",2023-01-20 14:54:41,"@jwestonharvey @ctjlewis I know, all the coders.

Now, in the post human produced software world, they just hire Ti… https://t.co/QZdbnZz9WZ",0,Twitter Web App,
Gena Barning,831319218,"Los Angeles, CA",2023-01-20 14:46:42,@bunsenbernerbmd This should be on a coffee mug.,0,Twitter for Android,
MacKID Shreveport Bossier For Moms In the Know,259879457,"Shreveport-Bossier, LA",2023-01-20 14:45:02,Read on for activities that can keep your little ones entertained so you can have that cup of coffee while it’s sti… https://t.co/6bxipmcArR,0,Buffer,
IamCBrown,269174664,"Los Angeles, CA.",2023-01-20 14:44:56,@GossipInformer He probably just shoveled the snow on his coffee table before saying that.,0,Twitter for Android,
Emilyanne Spencer,362881988,"Los Angeles, California ",2023-01-20 14:38:13,Idk how people wake up and just start talking. Like I need a solid hour and coffee before any speaking or interacti… https://t.co/AVEGoU4Jox,0,Twitter for iPhone,
🥀,73725971,"Los Angeles, CA",2023-01-20 14:34:21,So happy it is Friday🤗 no so happy about my coffee that taste horrible 🫠,0,Twitter for iPhone,
Tectonic Coffee,4756575768,"Los Angeles, CA",2023-01-20 14:25:20,"Fridays are like a warm hug from your favorite coffee. Speaking of coffee, don't forget to order from today for Sun… https://t.co/0NSCJB3eZx",0,Twitter for iPhone,
Andrea Stern Rep,17272540,"los angeles, ca",2023-01-20 14:20:36,"Coffee lovers, rejoice! 📷️: @VinnieFinn ⁠

#foodphotography #beveragephotography #commercialphotography… https://t.co/cct9f8e6Do",0,LaterMedia,
AAPI Civic Engagement Fund,4832428213,"Los Angeles, CA",2023-01-20 14:19:52,"Good morning East Coast! Join us in Mornings on the Movement Hub, happening now! Drop in anytime - bring your coffe… https://t.co/AGP6uIZrca",0,Twitter Web App,
merc 🕸,1080257947244974080,,2023-01-20 14:17:12,i forgot to ask for oatmilk in my coffee my morning has been ruined,0,Twitter for iPhone,
LINDARRYL,1055921141166989312,"Los Angeles, CA",2023-01-20 14:14:25,@theeonlyjovar I love black coffee straight https://t.co/PTDi3SQUlp,0,Twitter for iPhone,
Rona Lewis,19679299,Los Angeles,2023-01-20 14:03:46,Inhaling the scent of roasted coffee beans eases stress and produces natural relaxation response. Stressed?  Open y… https://t.co/M2PV4JeaSk,0,Hootsuite Inc.,
Decaying LA,1552351809498320896,"Los Angeles, CA",2023-01-20 13:59:40,@DejaVuMoon22 Morning coffee often is the only thing that keeps me going 😅. Good morning to you ☀️,0,Twitter for iPhone,
Live Like A RockStar,534696373,"Los Angeles, CA",2023-01-20 13:59:04,"Rolling Stones Mug Set
The Rolling Stones coffee mug set includes a coffee cup and key ring in the iconic Rolling S… https://t.co/Q06anHaeq0",0,Twitter Web App,
Your Morning Coffee,1284540421750677504,"Los Angeles, CA",2023-01-20 13:19:45,"This week in Your Morning Coffee 
https://t.co/ZOVi3LQLXx

Why the ‘New Music Business’ Needed Its Own Book, Stream… https://t.co/8LCrFKhZkY",0,Twitter Web App,
Alex Levine,786750732431036416,"Los Angeles, CA",2023-01-20 13:19:40,I am in dire need of coffee. https://t.co/tONNGhpmYS,0,Twitter for Android,
Paul Flinchbaugh,1388270708149477376,"Los Angeles, CA",2023-01-20 13:04:44,"@RoxsyRain Good morning princess Roxsy, coffee and back to the grind😳🤦‍♂️. Friday crazy’s. Oh enjoy you day! I hope… https://t.co/kK9lUYZ7EI",0,Twitter for iPhone,
paulcarrohorror,1108973633496473601,"Santa Monica, CA",2023-01-20 12:37:20,"@livi2chronicles For those who like their coffee dark and their stories darker!

https://t.co/HDXrspSrH4? https://t.co/9zXITSTnnR",0,Twitter for iPhone,
paulcarrohorror,1108973633496473601,"Santa Monica, CA",2023-01-20 12:21:44,This was the view outside the coffeeshop by the time I finished the marathon writing session yesterday. Completed a… https://t.co/D3hACFfSmz,1,Twitter for iPhone,
Laslo Hollyfeld,206656399,"Los Angeles, CA",2023-01-20 12:19:29,@GOP Get the fook outta here. Did you spit out your coffee when posting this?,0,Twitter for iPhone,
RxRealm,1169669533285511169,"Los Angeles, CA",2023-01-20 11:56:00,"Coffee Break Conversation with James Hobart - [Source: Morning Chalk-up]
https://t.co/yEP0cwlVlr #affiliate… https://t.co/ZrFQedUHAd",0,Rx Realm,
Alex Mela,235131378,"Los Angeles, CA",2023-01-20 11:29:47,My room is upstairs a coffee shop that puts music really loud every morning. What shall I do? #livinginlondonbelike #needhelp,0,Twitter for iPhone,
G,1550402980565815296,"Los Angeles, CA",2023-01-20 11:23:25,what if I just get an iced coffee rn,0,Twitter for iPhone,
Well+Good,50292966,New York and Los Angeles,2023-01-20 11:00:03,A major jolt of energy isn’t always what we want…or need. https://t.co/O74YbqBvLq,1,Sprout Social,
: SOSO : ♡,83458285,LOS ANGELES ,2023-01-20 09:52:11,"2 nights in a row just awake af 

tmrw is coffee + cozy but my body tired from being awake 2 days in a row 🫥🫥",0,Twitter for iPhone,
⚔️InfamousButcher⚔️,1357129864889831425,"Los Angeles, CA",2023-01-20 09:49:34,@coffee_anytime Pancakes,0,Twitter for iPhone,
